hoopla__User_Id__c,00560000002JT5cAAG
CreatedById,00560000001PYIBAA4
CreatedDate,2015-10-10T00:02:30.000+0000
Id,a0r32000007SmWTAA0
IsDeleted,false
LastModifiedById,00560000001PYIBAA4
LastModifiedDate,2015-10-10T00:02:30.000+0000
Name,a0r32000007SmWT
OwnerId,00560000001PYIBAA4
SystemModstamp,2015-10-10T00:02:30.000+0000
hoopla__Message_ID__c,361545
hoopla__Message_Token__c,d8bd54d5e90ac3d7b5ffb6ffd612a52c
hoopla__Message_Type__c,data_event
hoopla__Message__c,"{""objectName"":""Lead"",""fields"":[{""Company"":""NA"",""Domain_Users__c"":4518.0,""Currently_In_a_GAPPS_Trial__c"":false,""OwnerId"":""00560000001OehYAAS"",""__name__"":null,""id"":""00Q320000192vcSEAQ""},{""Company"":""sjc.pvt.k12.il.us"",""Domain_Users__c"":1846.0,""Currently_In_a_GAPPS_Trial__c"":false,""OwnerId"":""00560000002HZ8vAAG"",""__name__"":null,""id"":""00Q320000193cv8EAA""},{""Company"":""NA"",""Domain_Users__c"":2604.0,""Currently_In_a_GAPPS_Trial__c"":false,""OwnerId"":""005600000044lQ0AAI"",""__name__"":null,""id"":""00Q32000019Ho2OEAS""},{""Company"":""bridgeportps.net - GAPPS Backup"",""Domain_Users__c"":37448.0,""Currently_In_a_GAPPS_Trial__c"":false,""OwnerId"":""005600000034W7xAAE"",""__name__"":null,""id"":""00Q32000019HtWaEAK""},{""Company"":""pinner.com.tr"",""Domain_Users__c"":28.0,""Currently_In_a_GAPPS_Trial__c"":false,""OwnerId"":""00560000002IomQAAS"",""__name__"":null,""id"":""00Q32000019Kdf1EAC""},{""Company"":""NA"",""Domain_Users__c"":1940.0,""Currently_In_a_GAPPS_Trial__c"":false,""OwnerId"":""00560000002GYS8AAO"",""__name__"":null,""id"":""00Q32000019KmxOEAS""},{""Company"":""norfolkacademy.org"",""Domain_Users__c"":2146.0,""Currently_In_a_GAPPS_Trial__c"":false,""OwnerId"":""00560000003LC6oAAG"",""__name__"":null,""id"":""00Q32000019L7wjEAC""},{""Company"":""gandules.com.pe"",""Domain_Users__c"":193.0,""Currently_In_a_GAPPS_Trial__c"":false,""OwnerId"":""005600000048SUaAAM"",""__name__"":null,""id"":""00Q3200001AFxOqEAL""},{""Company"":""NA"",""Domain_Users__c"":674.0,""Currently_In_a_GAPPS_Trial__c"":false,""OwnerId"":""00560000003LC6oAAG"",""__name__"":null,""id"":""00Q3200001BEjlLEAT""},{""Company"":""NA"",""Domain_Users__c"":7595.0,""Currently_In_a_GAPPS_Trial__c"":false,""OwnerId"":""00560000001OehYAAS"",""__name__"":null,""id"":""00Q3200001BmZ7XEAV""}],""differences"":[{""name"":null,""id"":""00Q320000192vcSEAQ"",""differences"":{}},{""name"":null,""id"":""00Q320000193cv8EAA"",""differences"":{}},{""name"":null,""id"":""00Q32000019Ho2OEAS"",""differences"":{}},{""name"":null,""id"":""00Q32000019HtWaEAK"",""differences"":{}},{""name"":null,""id"":""00Q32000019Kdf1EAC"",""differences"":{}},{""name"":null,""id"":""00Q32000019KmxOEAS"",""differences"":{}},{""name"":null,""id"":""00Q32000019L7wjEAC"",""differences"":{}},{""name"":null,""id"":""00Q3200001AFxOqEAL"",""differences"":{}},{""name"":null,""id"":""00Q3200001BEjlLEAT"",""differences"":{}},{""name"":null,""id"":""00Q3200001BmZ7XEAV"",""differences"":{}}],""createdDate"":""2015-10-10T00:02:30.206Z"",""changeType"":""update""}"
hoopla__Primary_Object__c,Lead
hoopla__Verified__c,false
CreatedById,00560000001NQL5AAO
CreatedDate,2013-12-04T18:41:22.000+0000
Id,a0t60000002ueB7AAI
IsDeleted,false
LastModifiedById,00560000001NQL5AAO
LastModifiedDate,2013-12-04T18:41:22.000+0000
Name,Backupify Reports
OwnerId,00560000001NQL5AAO
SystemModstamp,2013-12-04T18:41:22.000+0000
hoopla__Active__c,true
hoopla__Alternate_Photo__c,
hoopla__Position__c,
hoopla__Scoreboard_Admin__c,true
hoopla__Use_Alternate_Photo__c,false
hoopla__User_External_ID__c,53191
hoopla__User__c,00560000001NQL5AAO
CreatedById,00560000001N7ADAA0
CreatedDate,2011-07-15T15:25:59.000+0000
Id,a0B6000000CH8DiEAL
IsDeleted,false
LastModifiedById,00560000001N7ADAA0
LastModifiedDate,2011-07-15T15:25:59.000+0000
Name,a0B6000000CH8Di
SystemModstamp,2011-07-15T15:25:59.000+0000
mkto_si__Best_Bets_View__c,a0C60000003lV5bEAE
mkto_si__FieldLabel__c,
mkto_si__FieldName__c,Plan__c
mkto_si__FieldNumber__c,1.0
mkto_si__FieldType__c,String
mkto_si__LookupValue__c,
mkto_si__Operator__c,contains
mkto_si__ShowField__c,false
mkto_si__Value__c,Google
CreatedById,00560000001N7ADAA0
CreatedDate,2011-07-15T15:25:58.000+0000
Id,a0C60000003lV5bEAE
IsDeleted,false
LastModifiedById,00560000001N7ADAA0
LastModifiedDate,2011-07-15T15:25:58.000+0000
Name,Google Apps Trials
OwnerId,00560000001N7ADAA0
SystemModstamp,2011-07-15T15:25:58.000+0000
mkto_si__IncludeDefaultColumns__c,true
mkto_si__MaxPages__c,5.0
mkto_si__MaxRows__c,100.0
mkto_si__Object__c,Lead
mkto_si__OwnerFilter__c,AL
mkto_si__ShowRecordsWithNegativeScores__c,false
CreatedById,00560000004dFNgAAM
CreatedDate,2015-03-25T13:49:18.000+0000
Id,a0J3200000IiMrfEAF
IsDeleted,false
LastModifiedById,00560000004dFNgAAM
LastModifiedDate,2015-09-09T12:14:15.000+0000
Name,User Preferences (User)
SetupOwnerId,00560000004dFNgAAM
SystemModstamp,2015-09-09T12:14:15.000+0000
mkto_si__BestBetsView__c,MBB
mkto_si__LastWhatIsNewVersion__c,
mkto_si__MaxPagesAWA__c,5.0
mkto_si__MaxPagesIM__c,5.0
mkto_si__MaxPagesMBB__c,5.0
mkto_si__MaxPagesME__c,5.0
mkto_si__MaxPagesMHBB__c,5.0
mkto_si__MaxPagesMTBB__c,5.0
mkto_si__MaxPagesMWL__c,5.0
mkto_si__MaxPagesSC__c,5.0
mkto_si__MaxPagesWA__c,5.0
mkto_si__MaxPages__c,5.0
mkto_si__ShowWhatIsNew__c,true
mkto_si__TimeFrameDays__c,3.0
CreatedById,00532000004k3ddAAA
CreatedDate,2015-10-21T15:11:00.000+0000
Id,a0a3200000CphPhAAJ
IsDeleted,false
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-10-21T15:14:26.000+0000
Name,q1
OwnerId,00532000004k3ddAAA
SystemModstamp,2015-10-21T15:14:26.000+0000
qbdialer__AdvancedFilter__c,
qbdialer__Attendees__c,fsharenone
qbdialer__Callback_action__c,
qbdialer__Callback_grace_period__c,10.0
qbdialer__Caller_Id__c,
qbdialer__CampaignId__c,
qbdialer__CampaignMemberStatus__c,
qbdialer__CaseType__c,Case_Account
qbdialer__DataSource__c,Query
qbdialer__DialerInitiativeId__c,
qbdialer__EightHundred__c,true
qbdialer__EmailFolders__c,
qbdialer__EndTime__c,10:00
qbdialer__Filter_Data_10__c,
qbdialer__Filter_Data_1__c,9/30/15
qbdialer__Filter_Data_2__c,
qbdialer__Filter_Data_3__c,
qbdialer__Filter_Data_4__c,
qbdialer__Filter_Data_5__c,
qbdialer__Filter_Data_6__c,
qbdialer__Filter_Data_7__c,
qbdialer__Filter_Data_8__c,
qbdialer__Filter_Data_9__c,
qbdialer__Filter_Field_10__c,
qbdialer__Filter_Field_1__c,Lead@CreatedDate
qbdialer__Filter_Field_2__c,
qbdialer__Filter_Field_3__c,
qbdialer__Filter_Field_4__c,
qbdialer__Filter_Field_5__c,
qbdialer__Filter_Field_6__c,
qbdialer__Filter_Field_7__c,
qbdialer__Filter_Field_8__c,
qbdialer__Filter_Field_9__c,
qbdialer__Filter_Op_10__c,
qbdialer__Filter_Op_1__c,l
qbdialer__Filter_Op_2__c,
qbdialer__Filter_Op_3__c,
qbdialer__Filter_Op_4__c,
qbdialer__Filter_Op_5__c,
qbdialer__Filter_Op_6__c,
qbdialer__Filter_Op_7__c,
qbdialer__Filter_Op_8__c,
qbdialer__Filter_Op_9__c,
qbdialer__LimitCallingTimes__c,false
qbdialer__LimitCallsTo__c,all
qbdialer__LimitEndTime__c,
qbdialer__LimitStartTime__c,
qbdialer__Local_Presence_Bucket__c,
qbdialer__MaxDials__c,3.0
qbdialer__MinDials__c,0.0
qbdialer__MinutesBetweenCalls__c,
qbdialer__ObjectType__c,Lead
qbdialer__OnlyDialOwn__c,false
qbdialer__OpportunityType__c,Opportunity_Account
qbdialer__OwnershipFilter__c,all
qbdialer__PercentComplete__c,
qbdialer__Prevent_callbacks__c,true
qbdialer__Priority__c,-2.0
qbdialer__QueueOwnership__c,
qbdialer__ReportFolder__c,
qbdialer__ReportIdColumn__c,
qbdialer__ReportId__c,
qbdialer__ReportName__c,
qbdialer__RingTimeout__c,45.0
qbdialer__SeekInitiativeId__c,a0d3200000BYFSyAAP
qbdialer__SmartSort__c,Off
qbdialer__Sort_Direction_1__c,DESC
qbdialer__Sort_Direction_2__c,ASC
qbdialer__Sort_Direction_3__c,ASC
qbdialer__Sort_Field_1__c,Lead@Id
qbdialer__Sort_Field_2__c,
qbdialer__Sort_Field_3__c,
qbdialer__StartTime__c,08:00
qbdialer__Test_Local_Presence__c,false
qbdialer__TimeZone__c,
qbdialer__TimeZones__c,(GMT-05:00) Eastern Standard Time
qbdialer__TotalItemsDialed__c,0.0
qbdialer__TotalItems__c,2487.0
qbdialer__UseSalesforceEmailTemplates__c,true
qbdialer__Use_Local_Presence__c,true
qbdialer__can_edit__c,false
qbdialer__datetester__c,
CreatedById,00532000004k3ddAAA
CreatedDate,2015-10-21T15:10:20.000+0000
Id,a0d3200000BYFSyAAP
IsDeleted,false
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-10-21T15:14:36.000+0000
Name,test
OwnerId,00532000004k3ddAAA
SystemModstamp,2015-10-21T15:14:36.000+0000
qbdialer__Attendees__c,fsharenone
qbdialer__CallbackGracePeriod__c,30.0
qbdialer__CallbackPermission__c,owner
qbdialer__CallerID__c,
qbdialer__DialerInitiativeId__c,7.0
qbdialer__EmailFolders__c,00l60000001A9MvAAK
qbdialer__EndTime__c,00:00
qbdialer__LimitCallingTimes__c,false
qbdialer__LimitCallsTo__c,all
qbdialer__Local_Presence_Bucket__c,1715
qbdialer__OnlyDialOwn__c,false
qbdialer__Prevent_callbacks__c,false
qbdialer__RingTimeout__c,30.0
qbdialer__Show_Query__c,false
qbdialer__SmartSort__c,Off
qbdialer__StartTime__c,00:00
qbdialer__Test_Local_Presence__c,false
qbdialer__TimeBetweenCalls__c,600.0
qbdialer__UseSalesforceEmailTemplates__c,true
qbdialer__Use_Local_Presence__c,true
qbdialer__can_edit__c,true
CreatedById,00560000001OWmJAAW
CreatedDate,2013-01-17T05:05:16.000+0000
Id,a0e60000003D3lcAAC
IsDeleted,false
LastActivityDate,
LastModifiedById,00560000001OWmJAAW
LastModifiedDate,2013-01-17T05:05:16.000+0000
Name,Outbound
OwnerId,00560000001PgB8AAK
SystemModstamp,2013-01-17T05:05:16.000+0000
qbdialer__AgentStatus__c,Available
qbdialer__InsideSalesId__c,373.0
qbdialer__StatusDate__c,2013-01-16
qbdialer__StatusDuration__c,24150.0
root@tools:/tmp#
